compound,layer,head,binding_score,word1,word2,prompt,tokens,word1_idx,word2_idx,domain,model
due_process,0,0,0.0814,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,gpt2
legal_standing,11,5,0.0105,legal,standing,The legal standing requirement must be met before filing,"['<|endoftext|>', 'The', ' legal', ' standing', ' requirement', ' must', ' be', ' met', ' before', ' filing']",2,3,legal,gpt2
legal_standing,11,6,0.011,legal,standing,The legal standing requirement must be met before filing,"['<|endoftext|>', 'The', ' legal', ' standing', ' requirement', ' must', ' be', ' met', ' before', ' filing']",2,3,legal,gpt2
legal_standing,11,7,0.0169,legal,standing,The legal standing requirement must be met before filing,"['<|endoftext|>', 'The', ' legal', ' standing', ' requirement', ' must', ' be', ' met', ' before', ' filing']",2,3,legal,gpt2
legal_standing,11,8,0.4289,legal,standing,The legal standing requirement must be met before filing,"['<|endoftext|>', 'The', ' legal', ' standing', ' requirement', ' must', ' be', ' met', ' before', ' filing']",2,3,legal,gpt2
legal_standing,11,9,0.0052,legal,standing,The legal standing requirement must be met before filing,"['<|endoftext|>', 'The', ' legal', ' standing', ' requirement', ' must', ' be', ' met', ' before', ' filing']",2,3,legal,gpt2
legal_standing,11,10,0.1402,legal,standing,The legal standing requirement must be met before filing,"['<|endoftext|>', 'The', ' legal', ' standing', ' requirement', ' must', ' be', ' met', ' before', ' filing']",2,3,legal,gpt2
legal_standing,11,11,0.1421,legal,standing,The legal standing requirement must be met before filing,"['<|endoftext|>', 'The', ' legal', ' standing', ' requirement', ' must', ' be', ' met', ' before', ' filing']",2,3,legal,gpt2
binding_precedent,0,0,0.195,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,0,1,0.012,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,0,2,0.0478,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,0,3,0.0088,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,0,4,0.0653,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,0,5,0.0001,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,0,6,0.1878,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,0,7,0.3961,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,0,8,0.0681,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,0,9,0.0701,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,0,10,0.079,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,0,11,0.1994,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,1,0,0.6398,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,1,1,0.0855,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,1,2,0.143,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,1,3,0.1416,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,1,4,0.1265,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,1,5,0.095,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,1,6,0.0318,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,1,7,0.1269,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,1,8,0.0788,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,1,9,0.0202,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,1,10,0.3328,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,1,11,0.0088,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,2,0,0.2374,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,2,1,0.0357,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,2,2,0.5977,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,2,3,0.1876,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,2,4,0.0999,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,2,5,0.2189,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,2,6,0.0573,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,2,7,0.1625,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,2,8,0.2922,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,2,9,0.571,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,2,10,0.1857,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,2,11,0.0701,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,3,0,0.0,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,3,1,0.0104,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,3,2,0.08,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,3,3,0.1674,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,3,4,0.0046,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,3,5,0.099,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,3,6,0.543,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,3,7,0.4537,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,3,8,0.1749,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,3,9,0.0295,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,3,10,0.103,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,3,11,0.6995,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,4,0,0.0154,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,4,1,0.0718,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,4,2,0.0103,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,4,3,0.3242,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,4,4,0.045,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,4,5,0.4975,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,4,6,0.1351,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,4,7,0.1989,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
binding_precedent,4,8,0.007,binding,precedent,The binding precedent from the higher court controlled,"['<|endoftext|>', 'The', ' binding', ' precedent', ' from', ' the', ' higher', ' court', ' controlled']",2,3,legal,gpt2
