compound,model,condition,set_id,heads,kl,top_changed,bigram_count,log_frequency
tree_grid,pythia-2.8b,natural,random_073,"[[24, 6], [26, 10], [28, 3], [29, 10], [30, 26]]",9.198993211612105e-07,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_074,"[[22, 3], [22, 6], [28, 11], [29, 2], [29, 22]]",9.836832759901881e-06,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_075,"[[22, 24], [24, 12], [26, 18], [27, 14], [30, 31]]",3.022149030584842e-06,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_076,"[[24, 4], [29, 1], [29, 25], [30, 19], [31, 18]]",5.471592885442078e-07,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_077,"[[23, 14], [24, 2], [24, 17], [25, 5], [27, 18]]",1.2291493476368487e-06,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_078,"[[22, 29], [29, 1], [29, 2], [29, 5], [31, 16]]",1.194370270241052e-06,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_079,"[[26, 7], [26, 21], [26, 27], [28, 9], [28, 20]]",1.2021773727610707e-05,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_080,"[[24, 1], [28, 22], [30, 22], [31, 4], [31, 7]]",1.8562750483397394e-06,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_081,"[[22, 19], [25, 25], [26, 19], [27, 6], [31, 29]]",2.3498607333749533e-05,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_082,"[[24, 1], [24, 11], [25, 22], [25, 28], [27, 15]]",1.2103260814910755e-05,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_083,"[[22, 10], [24, 12], [25, 5], [27, 4], [27, 12]]",1.6774538380559534e-06,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_084,"[[23, 14], [25, 16], [25, 19], [28, 26], [31, 23]]",7.054859452182427e-06,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_085,"[[23, 30], [24, 6], [25, 6], [25, 28], [31, 20]]",4.538012944976799e-06,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_086,"[[22, 14], [24, 20], [24, 30], [27, 18], [30, 5]]",3.723747795447707e-06,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_087,"[[22, 31], [23, 17], [25, 8], [29, 19], [31, 11]]",7.80288246460259e-07,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_088,"[[22, 3], [22, 19], [23, 10], [27, 1], [31, 12]]",2.0041305106133223e-05,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_089,"[[22, 17], [26, 17], [27, 18], [30, 30], [31, 31]]",1.426826202077791e-06,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_090,"[[24, 19], [27, 8], [29, 9], [30, 2], [30, 17]]",1.170494215330109e-06,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_091,"[[24, 19], [25, 4], [29, 3], [29, 23], [31, 7]]",2.0486550056375563e-07,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_092,"[[24, 14], [26, 18], [28, 20], [29, 14], [29, 19]]",6.702175596728921e-07,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_093,"[[24, 6], [27, 20], [28, 16], [30, 0], [30, 13]]",8.195012924261391e-06,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_094,"[[23, 4], [23, 7], [25, 31], [26, 21], [29, 26]]",1.2535238056443632e-06,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_095,"[[22, 4], [25, 4], [25, 7], [27, 27], [28, 6]]",9.590628906153142e-06,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_096,"[[22, 3], [26, 2], [28, 17], [29, 14], [31, 22]]",1.6969148418866098e-05,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_097,"[[23, 19], [23, 25], [26, 5], [29, 31], [31, 5]]",5.5743439588695765e-06,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_098,"[[24, 7], [25, 4], [27, 24], [28, 19], [29, 25]]",1.7080928955692798e-06,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_099,"[[24, 28], [27, 6], [28, 12], [30, 26], [31, 8]]",2.718807081691921e-07,False,865,6.763884908562435
tree_grid,pythia-2.8b,natural,random_100,"[[24, 26], [25, 6], [25, 26], [30, 18], [31, 26]]",6.534464773721993e-07,False,865,6.763884908562435
redundant_entry,pythia-2.8b,natural,random_001,"[[25, 18], [26, 11], [26, 12], [27, 24], [31, 17]]",1.6839549061842263e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_002,"[[22, 7], [25, 21], [26, 2], [27, 12], [30, 23]]",4.229172191116959e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_003,"[[22, 5], [23, 9], [26, 3], [26, 12], [31, 8]]",1.7908692825585604e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_004,"[[22, 6], [23, 20], [26, 7], [27, 1], [31, 13]]",3.137154271826148e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_005,"[[23, 15], [24, 21], [27, 10], [27, 26], [28, 4]]",0.0001622966956347227,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_006,"[[23, 14], [26, 26], [27, 29], [28, 16], [31, 17]]",6.164686055853963e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_007,"[[23, 28], [24, 4], [28, 0], [28, 15], [30, 9]]",2.682798367459327e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_008,"[[27, 19], [28, 1], [28, 27], [30, 3], [30, 21]]",0.00016611418686807156,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_009,"[[25, 5], [26, 27], [28, 2], [29, 28], [30, 20]]",7.42741976864636e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_010,"[[22, 22], [22, 24], [25, 24], [30, 24], [31, 11]]",6.788864266127348e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_011,"[[22, 10], [24, 0], [28, 30], [30, 18], [31, 30]]",3.449121140874922e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_012,"[[25, 18], [27, 3], [27, 13], [28, 29], [30, 22]]",6.788159953430295e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_013,"[[24, 15], [28, 20], [28, 28], [30, 17], [31, 21]]",0.0009507122449576855,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_014,"[[23, 8], [25, 10], [27, 19], [27, 28], [31, 4]]",2.82282562693581e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_015,"[[26, 21], [29, 28], [30, 28], [31, 19], [31, 23]]",4.656285454984754e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_016,"[[24, 27], [26, 23], [28, 21], [29, 13], [30, 26]]",9.664028766565025e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_017,"[[23, 19], [25, 25], [28, 17], [30, 3], [30, 4]]",0.00020508107263594866,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_018,"[[22, 28], [24, 12], [26, 2], [26, 16], [26, 26]]",3.33750358549878e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_019,"[[23, 21], [24, 26], [26, 19], [28, 29], [31, 3]]",5.0436792662367225e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_020,"[[26, 9], [28, 4], [29, 24], [30, 13], [31, 15]]",3.045905032195151e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_021,"[[23, 19], [25, 11], [26, 24], [27, 27], [29, 6]]",2.0829480490647256e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_022,"[[25, 12], [26, 9], [26, 13], [31, 12], [31, 14]]",7.780836313031614e-07,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_023,"[[25, 9], [26, 8], [28, 22], [29, 28], [30, 20]]",3.5786128137260675e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_024,"[[22, 8], [23, 19], [23, 23], [29, 22], [31, 6]]",1.177992089651525e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_025,"[[25, 7], [28, 11], [29, 22], [30, 14], [31, 30]]",8.495757356286049e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_026,"[[22, 1], [23, 5], [24, 20], [27, 1], [28, 7]]",0.003996375948190689,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_027,"[[23, 28], [26, 4], [28, 16], [29, 27], [31, 8]]",1.5559322491753846e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_028,"[[23, 12], [24, 20], [25, 12], [26, 24], [31, 22]]",7.127810386009514e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_029,"[[22, 12], [24, 7], [25, 25], [26, 18], [30, 2]]",1.3652024790644646e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_030,"[[22, 13], [26, 5], [28, 15], [28, 30], [31, 15]]",4.722003359347582e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_031,"[[25, 1], [26, 24], [27, 22], [28, 27], [29, 24]]",2.384622348472476e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_032,"[[23, 18], [24, 27], [26, 22], [27, 25], [31, 30]]",1.4640609151683748e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_033,"[[25, 10], [28, 1], [29, 20], [30, 23], [31, 4]]",0.00013508950360119343,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_034,"[[24, 29], [26, 2], [28, 19], [29, 17], [30, 31]]",0.0007354090921580791,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_035,"[[23, 28], [27, 3], [28, 14], [28, 20], [31, 18]]",9.375087756779976e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_036,"[[23, 5], [24, 13], [24, 18], [25, 4], [27, 24]]",0.00355621543712914,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_037,"[[22, 30], [23, 16], [25, 8], [27, 18], [30, 8]]",9.770054020918906e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_038,"[[22, 1], [24, 12], [25, 19], [26, 14], [26, 18]]",1.2249511200934649e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_039,"[[27, 10], [27, 27], [28, 7], [31, 5], [31, 9]]",7.386156357824802e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_040,"[[22, 3], [24, 0], [25, 11], [29, 8], [30, 1]]",2.0377367036417127e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_041,"[[24, 7], [29, 8], [29, 15], [30, 28], [31, 24]]",2.524202864151448e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_042,"[[22, 31], [23, 10], [30, 0], [31, 20], [31, 28]]",1.080344372894615e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_043,"[[23, 29], [24, 2], [26, 8], [30, 0], [31, 24]]",2.7337155188433826e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_044,"[[22, 9], [24, 27], [26, 15], [26, 27], [30, 28]]",2.5919871404767036e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_045,"[[23, 12], [26, 20], [28, 22], [29, 0], [31, 31]]",7.462358917109668e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_046,"[[23, 3], [24, 3], [26, 12], [29, 19], [31, 11]]",1.94321182789281e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_047,"[[24, 11], [24, 23], [26, 1], [26, 17], [26, 25]]",6.210655556060374e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_048,"[[24, 22], [29, 16], [29, 18], [30, 16], [30, 26]]",1.732714008539915e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_049,"[[25, 4], [27, 9], [28, 9], [30, 17], [31, 26]]",0.00011600249854382128,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_050,"[[22, 13], [25, 23], [27, 3], [29, 28], [31, 24]]",5.239839083515108e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_051,"[[22, 7], [23, 18], [24, 22], [29, 5], [31, 29]]",8.759034244576469e-07,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_052,"[[24, 20], [26, 25], [27, 13], [28, 10], [29, 27]]",5.327760300133377e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_053,"[[22, 24], [26, 17], [26, 22], [27, 17], [31, 10]]",4.037268809042871e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_054,"[[23, 30], [24, 5], [25, 30], [26, 15], [28, 2]]",5.213409895077348e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_055,"[[25, 22], [28, 24], [29, 12], [31, 16], [31, 21]]",5.112637882120907e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_056,"[[23, 29], [24, 15], [26, 22], [28, 31], [30, 2]]",4.073747550137341e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_057,"[[22, 21], [25, 15], [28, 1], [28, 4], [28, 30]]",0.0010782000608742237,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_058,"[[22, 1], [26, 16], [26, 26], [29, 17], [31, 29]]",2.969070919789374e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_059,"[[24, 2], [24, 31], [27, 11], [29, 27], [30, 25]]",2.150866566807963e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_060,"[[22, 6], [27, 3], [27, 21], [28, 30], [31, 4]]",0.00029291375540196896,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_061,"[[23, 4], [24, 29], [26, 9], [30, 24], [31, 12]]",2.9729126254096627e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_062,"[[22, 31], [23, 28], [25, 6], [27, 12], [29, 25]]",4.87975194118917e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_063,"[[24, 7], [27, 3], [27, 17], [27, 31], [28, 23]]",1.4736317098140717e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_064,"[[26, 7], [26, 30], [28, 30], [29, 9], [31, 11]]",4.538340726867318e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_065,"[[22, 23], [26, 7], [27, 18], [27, 31], [28, 25]]",1.2994714779779315e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_066,"[[28, 25], [29, 5], [29, 17], [29, 25], [30, 5]]",2.175540430471301e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_067,"[[23, 15], [24, 31], [27, 8], [28, 29], [30, 4]]",3.295400529168546e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_068,"[[25, 25], [26, 9], [28, 8], [28, 29], [30, 20]]",8.415881893597543e-07,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_069,"[[22, 21], [23, 7], [25, 0], [27, 2], [29, 1]]",4.649293259717524e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_070,"[[22, 17], [23, 15], [23, 23], [28, 25], [29, 0]]",2.944646985270083e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_071,"[[24, 29], [25, 30], [28, 19], [29, 14], [30, 26]]",0.0007173521444201469,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_072,"[[23, 15], [26, 9], [26, 14], [26, 28], [30, 13]]",3.5431934520602226e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_073,"[[24, 6], [26, 10], [28, 3], [29, 10], [30, 26]]",3.053362888749689e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_074,"[[22, 3], [22, 6], [28, 11], [29, 2], [29, 22]]",2.7684203814715147e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_075,"[[22, 24], [24, 12], [26, 18], [27, 14], [30, 31]]",9.84540383797139e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_076,"[[24, 4], [29, 1], [29, 25], [30, 19], [31, 18]]",2.1778978407382965e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_077,"[[23, 14], [24, 2], [24, 17], [25, 5], [27, 18]]",1.0392890544608235e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_078,"[[22, 29], [29, 1], [29, 2], [29, 5], [31, 16]]",5.615147529169917e-07,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_079,"[[26, 7], [26, 21], [26, 27], [28, 9], [28, 20]]",4.0690822061151266e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_080,"[[24, 1], [28, 22], [30, 22], [31, 4], [31, 7]]",1.0232688509859145e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_081,"[[22, 19], [25, 25], [26, 19], [27, 6], [31, 29]]",1.7108235624618828e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_082,"[[24, 1], [24, 11], [25, 22], [25, 28], [27, 15]]",7.211529009509832e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_083,"[[22, 10], [24, 12], [25, 5], [27, 4], [27, 12]]",3.841894795186818e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_084,"[[23, 14], [25, 16], [25, 19], [28, 26], [31, 23]]",3.633860615082085e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_085,"[[23, 30], [24, 6], [25, 6], [25, 28], [31, 20]]",2.894579665735364e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_086,"[[22, 14], [24, 20], [24, 30], [27, 18], [30, 5]]",1.646936289034784e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_087,"[[22, 31], [23, 17], [25, 8], [29, 19], [31, 11]]",1.838998286984861e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_088,"[[22, 3], [22, 19], [23, 10], [27, 1], [31, 12]]",1.940362562891096e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_089,"[[22, 17], [26, 17], [27, 18], [30, 30], [31, 31]]",9.401694114785641e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_090,"[[24, 19], [27, 8], [29, 9], [30, 2], [30, 17]]",8.622642781119794e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_091,"[[24, 19], [25, 4], [29, 3], [29, 23], [31, 7]]",4.769899533130229e-07,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_092,"[[24, 14], [26, 18], [28, 20], [29, 14], [29, 19]]",1.4538018149323761e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_093,"[[24, 6], [27, 20], [28, 16], [30, 0], [30, 13]]",8.684350177645683e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_094,"[[23, 4], [23, 7], [25, 31], [26, 21], [29, 26]]",3.1767367545398884e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_095,"[[22, 4], [25, 4], [25, 7], [27, 27], [28, 6]]",2.2748310584574938e-05,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_096,"[[22, 3], [26, 2], [28, 17], [29, 14], [31, 22]]",0.00019010016694664955,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_097,"[[23, 19], [23, 25], [26, 5], [29, 31], [31, 5]]",5.080517439637333e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_098,"[[24, 7], [25, 4], [27, 24], [28, 19], [29, 25]]",0.0007956379558891058,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_099,"[[24, 28], [27, 6], [28, 12], [30, 26], [31, 8]]",1.4648403521277942e-06,False,205,5.327876168789581
redundant_entry,pythia-2.8b,natural,random_100,"[[24, 26], [25, 6], [25, 26], [30, 18], [31, 26]]",1.8640857888385653e-06,False,205,5.327876168789581
form_field,pythia-2.8b,natural,random_001,"[[25, 18], [26, 11], [26, 12], [27, 24], [31, 17]]",2.5554472813382745e-06,False,51864,10.856399467865929
form_field,pythia-2.8b,natural,random_002,"[[22, 7], [25, 21], [26, 2], [27, 12], [30, 23]]",3.589273546822369e-06,False,51864,10.856399467865929
form_field,pythia-2.8b,natural,random_003,"[[22, 5], [23, 9], [26, 3], [26, 12], [31, 8]]",2.3689557565376163e-05,False,51864,10.856399467865929
form_field,pythia-2.8b,natural,random_004,"[[22, 6], [23, 20], [26, 7], [27, 1], [31, 13]]",2.4967011995613575e-05,False,51864,10.856399467865929
form_field,pythia-2.8b,natural,random_005,"[[23, 15], [24, 21], [27, 10], [27, 26], [28, 4]]",3.746087895706296e-05,False,51864,10.856399467865929
form_field,pythia-2.8b,natural,random_006,"[[23, 14], [26, 26], [27, 29], [28, 16], [31, 17]]",3.096560249105096e-06,False,51864,10.856399467865929
form_field,pythia-2.8b,natural,random_007,"[[23, 28], [24, 4], [28, 0], [28, 15], [30, 9]]",3.0218216124922037e-06,False,51864,10.856399467865929
